Text_Response,HealthLiteracy_Score,HealthNumeracy_Score,TrustInDoctors_Score,AnxietyVisiting_Score,DrugExperience_Rating,Age,Gender_Female,Gender_Male,Gender_Non-binary,Race_Asian,Race_Black,Race_Not Specified,Race_Other,Race_White,"Income_< £30,000","Income_> £50,000","Income_£30,000-£50,000",Education_College Diploma,Education_High School,Education_Postgraduate,Education_University Degree
doctors have always helped me recover well,6.5,8.1,9.5,4.4,3.3,64,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
i often nod even when i dont understand i get sweaty palms before appointments,1.8,4.2,4.7,8.5,3.1,58,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
my doctor uses terminology i understand well i avoid going to hospitals unless absolutely necessary,7.6,1.2,5.2,9.1,1.9,53,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
its hard to follow what my doctor says doctors have always helped me recover well,1.3,4.9,7.3,5.1,2.8,43,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
medical journals help me stay informed about my condition doctors have always helped me recover well,7.0,3.3,7.8,2.4,2.6,41,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
i get sweaty palms before appointments doctors have always helped me recover well,6.9,8.5,8.1,7.5,2.4,79,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
i often nod even when i dont understand clinics give me panic attacks sometimes my physician always listens to me medication has been effective in managing my symptoms,2.1,3.0,8.8,8.7,4.8,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
its hard to follow what my doctor says i avoid going to hospitals unless absolutely necessary,1.7,5.8,6.8,7.4,3.6,72,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
my doctor uses terminology i understand well,7.9,4.2,2.6,2.8,1.0,77,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
prescription drugs really helped my chronic pain,4.2,1.8,3.9,6.7,4.6,39,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
my doctor uses terminology i understand well prescription drugs really helped my chronic pain,8.6,3.3,2.2,2.7,4.9,66,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
ive had the same doctor for years and i feel confident in their care after a few trials i found the right medication for my condition,5.9,2.6,8.6,4.6,4.6,36,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
visiting the doctor makes me nervous prescription drugs really helped my chronic pain,3.3,4.5,5.5,9.0,4.5,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
i avoid going to hospitals unless absolutely necessary,6.2,3.0,4.6,9.8,3.4,65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
i understand most medical terms and ask informed questions,8.0,5.0,5.8,4.9,3.8,31,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
medical journals help me stay informed about my condition,8.7,5.6,5.3,4.1,1.7,65,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
i feel confident navigating health portals and understanding prescriptions i get sweaty palms before appointments doctors have always helped me recover well i have had mostly positive experiences with prescribed medications,9.5,3.8,8.2,7.4,4.2,68,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
medical journals help me stay informed about my condition i trust my doctor and their advice completely,9.4,6.6,9.1,2.5,3.5,58,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
medical journals help me stay informed about my condition i get sweaty palms before appointments my physician always listens to me medication has been effective in managing my symptoms,8.0,3.4,7.7,8.0,4.3,40,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
clinics give me panic attacks sometimes,3.8,7.1,3.7,7.7,2.9,23,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
i understand most medical terms and ask informed questions,7.6,2.4,3.4,3.1,2.6,52,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
i feel lost when reading health information my physician always listens to me,3.0,4.2,7.6,6.5,1.3,75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
my physician always listens to me,6.7,5.3,9.4,3.6,3.9,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
i feel confident navigating health portals and understanding prescriptions ive had the same doctor for years and i feel confident in their care,7.6,3.0,9.1,5.4,3.7,55,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
its hard to follow what my doctor says,2.3,3.3,6.3,3.9,3.0,71,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
i always research symptoms and medication before appointments,9.4,4.9,1.4,2.2,1.3,26,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
after a few trials i found the right medication for my condition,6.3,2.7,5.5,4.3,4.2,31,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ive had the same doctor for years and i feel confident in their care i have had mostly positive experiences with prescribed medications,3.9,5.1,7.5,4.9,4.2,29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
i always research symptoms and medication before appointments visiting the doctor makes me nervous,7.0,4.7,5.5,9.7,3.6,47,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
my doctor uses terminology i understand well i get sweaty palms before appointments,9.1,2.6,5.3,9.2,2.3,61,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
my doctor uses terminology i understand well ive had the same doctor for years and i feel confident in their care,9.7,1.9,9.1,5.0,1.3,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
my doctor uses terminology i understand well,8.9,3.3,1.2,2.2,3.6,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
i always research symptoms and medication before appointments prescription drugs really helped my chronic pain,9.8,2.0,5.2,2.6,4.0,54,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
its hard to follow what my doctor says medication has been effective in managing my symptoms,2.1,3.2,2.8,6.0,4.5,32,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
i get sweaty palms before appointments,5.6,1.5,6.1,8.2,1.5,71,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
i dont get what doctors say most of the time i trust my doctor and their advice completely,1.7,2.7,7.7,6.3,3.2,68,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
i trust my doctor and their advice completely after a few trials i found the right medication for my condition,3.2,4.0,9.7,3.2,4.6,79,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
i feel really anxious before seeing any doctor,6.2,2.1,5.2,9.5,2.7,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
i always research symptoms and medication before appointments i feel really anxious before seeing any doctor some drugs caused side effects but i worked with my doctor to adjust,8.8,3.3,6.1,8.6,4.7,80,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
i dont get what doctors say most of the time i get sweaty palms before appointments,1.8,3.5,3.9,9.7,3.7,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
i often nod even when i dont understand,1.5,7.5,1.9,2.3,1.6,25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
i feel confident navigating health portals and understanding prescriptions,9.4,7.1,6.9,6.0,2.2,53,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
i get sweaty palms before appointments,6.6,4.7,2.3,7.2,1.5,30,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
medical terms confuse me a lot,2.7,8.4,6.9,6.7,2.7,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ive had the same doctor for years and i feel confident in their care medication has been effective in managing my symptoms,4.6,7.2,7.7,5.6,4.9,76,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
my doctor uses terminology i understand well my physician always listens to me,9.6,4.7,8.4,5.9,3.0,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
i dont get what doctors say most of the time clinics give me panic attacks sometimes ive had the same doctor for years and i feel confident in their care medication has been effective in managing my symptoms,1.5,6.2,9.1,8.0,4.1,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
i often nod even when i dont understand,2.4,4.2,3.1,3.8,3.3,60,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
medical journals help me stay informed about my condition i feel really anxious before seeing any doctor i have had mostly positive experiences with prescribed medications,9.0,1.1,1.0,8.4,5.0,72,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
medical journals help me stay informed about my condition visiting the doctor makes me nervous some drugs caused side effects but i worked with my doctor to adjust,7.5,1.1,3.0,9.7,4.2,31,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
i often nod even when i dont understand i get sweaty palms before appointments,1.2,9.9,2.7,7.4,1.6,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
my physician always listens to me,5.9,1.7,7.9,6.3,1.3,80,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
i feel confident navigating health portals and understanding prescriptions i feel really anxious before seeing any doctor i trust my doctor and their advice completely prescription drugs really helped my chronic pain,8.6,5.9,9.3,9.2,4.7,33,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
its hard to follow what my doctor says my trust in healthcare professionals is very high,1.7,2.1,9.9,5.4,2.0,23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
medical journals help me stay informed about my condition i get sweaty palms before appointments ive had the same doctor for years and i feel confident in their care some drugs caused side effects but i worked with my doctor to adjust,7.9,3.4,7.5,8.5,4.1,60,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
i avoid going to hospitals unless absolutely necessary,5.1,5.6,5.8,8.4,3.1,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
my trust in healthcare professionals is very high,3.1,7.0,8.2,3.9,3.6,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
its hard to follow what my doctor says visiting the doctor makes me nervous my trust in healthcare professionals is very high,2.3,4.1,9.2,9.2,3.3,52,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
i always research symptoms and medication before appointments i trust my doctor and their advice completely,7.3,8.7,9.6,5.4,3.2,36,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
visiting the doctor makes me nervous medication has been effective in managing my symptoms,4.7,1.6,4.8,8.1,4.2,41,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
i feel confident navigating health portals and understanding prescriptions,9.0,1.5,5.7,2.0,1.8,40,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
medical journals help me stay informed about my condition i trust my doctor and their advice completely,9.1,5.5,7.8,1.6,2.7,67,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
i feel confident navigating health portals and understanding prescriptions,7.1,2.2,3.9,1.6,3.6,47,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
i always research symptoms and medication before appointments visiting the doctor makes me nervous i trust my doctor and their advice completely after a few trials i found the right medication for my condition,9.7,8.4,9.8,8.6,4.4,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
i feel really anxious before seeing any doctor,6.2,5.7,4.7,8.4,1.7,23,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
medical terms confuse me a lot i avoid going to hospitals unless absolutely necessary,1.5,9.5,1.0,9.8,3.9,70,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
i trust my doctor and their advice completely after a few trials i found the right medication for my condition,4.0,7.3,8.4,3.2,4.1,20,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
i feel confident navigating health portals and understanding prescriptions,8.2,3.2,1.4,2.8,1.8,79,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
i dont get what doctors say most of the time visiting the doctor makes me nervous,1.6,7.5,4.4,9.0,2.0,80,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
i trust my doctor and their advice completely,5.1,6.8,8.9,5.7,2.5,44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
my doctor uses terminology i understand well i have had mostly positive experiences with prescribed medications,8.8,3.8,1.7,5.0,4.1,40,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
i often nod even when i dont understand i feel really anxious before seeing any doctor,1.3,6.3,6.4,9.4,2.1,27,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
i get sweaty palms before appointments,3.5,5.0,4.2,7.6,3.6,52,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
i always research symptoms and medication before appointments i trust my doctor and their advice completely some drugs caused side effects but i worked with my doctor to adjust,7.8,8.4,9.3,4.9,4.9,30,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
i feel lost when reading health information i feel really anxious before seeing any doctor,2.9,7.4,5.8,8.4,2.9,23,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
my doctor uses terminology i understand well i avoid going to hospitals unless absolutely necessary i trust my doctor and their advice completely,8.1,9.4,7.6,8.0,1.3,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
medical terms confuse me a lot my physician always listens to me,2.8,9.8,7.2,6.1,2.5,70,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
i dont get what doctors say most of the time,1.4,4.3,5.5,2.9,1.7,67,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
medication has been effective in managing my symptoms,5.6,6.3,3.2,6.3,4.6,68,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
i trust my doctor and their advice completely,5.3,8.7,9.3,1.8,1.4,53,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
i often nod even when i dont understand clinics give me panic attacks sometimes,1.0,9.7,3.1,9.3,1.4,75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
my trust in healthcare professionals is very high,3.1,3.1,10.0,1.0,3.6,37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
i understand most medical terms and ask informed questions visiting the doctor makes me nervous medication has been effective in managing my symptoms,8.8,7.1,4.3,9.6,4.6,66,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
clinics give me panic attacks sometimes i trust my doctor and their advice completely,4.9,6.2,9.7,9.8,2.8,36,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
i always research symptoms and medication before appointments,8.6,3.7,4.3,2.5,1.8,59,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
my doctor uses terminology i understand well i feel really anxious before seeing any doctor,9.9,8.7,4.5,9.2,2.4,61,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
i feel confident navigating health portals and understanding prescriptions clinics give me panic attacks sometimes,7.0,9.7,4.5,7.1,2.2,32,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ive had the same doctor for years and i feel confident in their care some drugs caused side effects but i worked with my doctor to adjust,3.4,6.2,9.8,5.1,4.8,70,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
i understand most medical terms and ask informed questions,9.2,3.3,4.6,6.8,3.1,53,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
medical terms confuse me a lot my trust in healthcare professionals is very high,1.9,9.9,7.8,4.9,3.5,54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
i feel lost when reading health information i feel really anxious before seeing any doctor ive had the same doctor for years and i feel confident in their care,1.8,5.5,9.4,9.1,2.3,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
clinics give me panic attacks sometimes,5.9,3.6,3.5,8.8,1.6,42,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
i feel really anxious before seeing any doctor,5.5,9.6,6.6,7.5,2.7,46,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
i dont get what doctors say most of the time,1.2,6.8,6.7,2.0,2.8,43,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
i feel confident navigating health portals and understanding prescriptions i have had mostly positive experiences with prescribed medications,9.2,2.8,5.1,5.1,4.2,77,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
my doctor uses terminology i understand well,8.4,7.8,4.3,1.6,2.4,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
medical journals help me stay informed about my condition doctors have always helped me recover well,7.1,7.3,9.7,5.1,3.5,58,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
some drugs caused side effects but i worked with my doctor to adjust,5.9,2.4,5.2,5.9,4.8,57,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
medical terms confuse me a lot prescription drugs really helped my chronic pain,2.3,5.1,1.2,5.0,5.0,38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
i understand most medical terms and ask informed questions,7.0,7.8,2.1,5.3,2.1,75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
my doctor uses terminology i understand well,9.0,2.6,5.1,6.3,3.1,18,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
medical journals help me stay informed about my condition i get sweaty palms before appointments,8.5,3.1,4.4,8.1,3.1,37,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
visiting the doctor makes me nervous ive had the same doctor for years and i feel confident in their care,4.6,1.3,7.8,9.7,3.5,24,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
medical journals help me stay informed about my condition,8.7,5.7,3.1,1.1,3.6,72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
clinics give me panic attacks sometimes ive had the same doctor for years and i feel confident in their care,5.4,8.0,7.3,9.9,3.0,54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
clinics give me panic attacks sometimes,4.8,3.6,5.3,8.9,1.2,46,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
my doctor uses terminology i understand well,9.8,9.9,6.4,4.0,1.9,57,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
i feel really anxious before seeing any doctor,4.3,2.8,5.9,9.8,3.8,51,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
clinics give me panic attacks sometimes my trust in healthcare professionals is very high,5.4,8.0,7.6,9.0,1.8,76,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
medical journals help me stay informed about my condition ive had the same doctor for years and i feel confident in their care prescription drugs really helped my chronic pain,8.7,3.7,9.5,3.5,4.7,56,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
i always research symptoms and medication before appointments doctors have always helped me recover well,9.7,2.3,9.8,1.8,1.9,56,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
medical journals help me stay informed about my condition,9.7,8.1,3.0,3.7,1.4,61,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
clinics give me panic attacks sometimes,6.8,2.6,3.3,9.0,2.3,56,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
i feel confident navigating health portals and understanding prescriptions i get sweaty palms before appointments some drugs caused side effects but i worked with my doctor to adjust,9.1,3.9,4.4,8.0,4.0,71,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
i always research symptoms and medication before appointments my trust in healthcare professionals is very high after a few trials i found the right medication for my condition,8.2,9.6,8.2,4.7,4.3,18,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
i feel lost when reading health information visiting the doctor makes me nervous i trust my doctor and their advice completely,2.7,1.6,9.0,9.4,3.3,31,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
my doctor uses terminology i understand well my trust in healthcare professionals is very high,8.6,2.7,9.1,5.6,1.3,56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
medical terms confuse me a lot,2.3,3.8,1.4,3.8,1.2,59,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
doctors have always helped me recover well,3.1,3.4,9.9,3.1,2.0,29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
i always research symptoms and medication before appointments visiting the doctor makes me nervous,7.2,8.7,4.5,8.9,2.4,22,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
i often nod even when i dont understand,2.8,4.0,6.5,4.3,3.7,55,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
i feel confident navigating health portals and understanding prescriptions i avoid going to hospitals unless absolutely necessary doctors have always helped me recover well,7.2,3.1,8.5,7.5,1.9,23,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
i always research symptoms and medication before appointments,9.8,7.0,5.1,2.4,3.1,36,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
i often nod even when i dont understand clinics give me panic attacks sometimes,2.5,4.9,4.7,7.5,1.8,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
medical journals help me stay informed about my condition visiting the doctor makes me nervous,8.4,3.9,5.0,8.0,3.5,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
i always research symptoms and medication before appointments,7.5,6.2,2.3,3.8,1.9,40,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
i avoid going to hospitals unless absolutely necessary,4.5,5.6,5.6,7.8,1.8,26,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
