user_text,intention_score,age,gender_male,gender_female,gender_non_binary
Just tired from school lately.,1,19,0,0,1
I have my will and pills. No more waiting.,8,64,0,0,1
I’m a burden. My family would be better without me.,9,41,1,0,0
"Feeling lonely, but I think it'll get better.",2,29,0,1,0
Saying goodbye doesn’t scare me. I'm at peace with my choice.,10,77,1,0,0
Stressed about interviews but hopeful.,3,33,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",1,58,0,1,0
Just tired from school lately.,4,18,1,0,0
Breakups suck. I feel empty.,6,26,0,1,0
I argued with my mom. Feeling down but it'll pass.,3,18,0,1,0
The silence is too loud. I cry most nights.,5,76,1,0,0
I argued with my mom. Feeling down but it'll pass.,1,17,0,0,1
"Feeling lonely, but I think it'll get better.",3,30,0,1,0
It's like I don’t matter at all in my family.,5,19,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",4,16,1,0,0
I argued with my mom. Feeling down but it'll pass.,1,17,1,0,0
"Caring for my dad is draining, but I’ll manage.",1,54,0,1,0
I argued with my mom. Feeling down but it'll pass.,2,15,0,1,0
Empty nest and empty life.,7,46,1,0,0
"No job, no partner, no reason to keep going.",9,35,1,0,0
"Health is failing, and so is everything else.",6,60,1,0,0
I argued with my mom. Feeling down but it'll pass.,1,17,1,0,0
"Caring for my dad is draining, but I’ll manage.",2,56,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",3,18,0,0,1
"Lonely, yes. But I enjoy gardening still.",2,77,0,0,1
Stressed about interviews but hopeful.,3,25,0,0,1
Being alone every day hurts more than my body does.,6,77,0,1,0
"Feeling lonely, but I think it'll get better.",2,27,0,0,1
I’m alone in a new city and I don’t think I’ll make it.,9,31,0,0,1
Saying goodbye doesn’t scare me. I'm at peace with my choice.,10,71,1,0,0
"Caring for my dad is draining, but I’ll manage.",3,41,0,1,0
I miss my wife so much. It’s unbearable some days.,6,75,0,1,0
I have my will and pills. No more waiting.,9,65,0,0,1
I have my will and pills. No more waiting.,9,61,0,0,1
Breakups suck. I feel empty.,6,22,1,0,0
Everything is falling apart. I’ve thought of how to end it.,8,25,0,0,1
"Lonely, yes. But I enjoy gardening still.",3,71,0,1,0
They keep calling me names at school. I'm done pretending to be okay.,8,18,0,0,1
"Lonely, yes. But I enjoy gardening still.",1,62,0,1,0
Another day of rejection letters. What's the point?,5,31,0,1,0
"Lonely, yes. But I enjoy gardening still.",2,78,0,1,0
Stressed about interviews but hopeful.,3,27,1,0,0
"It’s tough, but I’ve survived worse.",4,74,1,0,0
I’ve written a note. I just want the pain to stop.,10,19,0,0,1
"It’s tough, but I’ve survived worse.",4,64,0,1,0
"Lonely, yes. But I enjoy gardening still.",2,67,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",4,15,0,1,0
Worried about money after the layoff.,2,53,1,0,0
I wish I could just disappear from all this stress.,6,19,0,1,0
Worried about money after the layoff.,4,39,0,0,1
"Feeling lonely, but I think it'll get better.",1,35,1,0,0
"Feeling lonely, but I think it'll get better.",3,24,0,1,0
I argued with my mom. Feeling down but it'll pass.,1,14,0,0,1
"The days are slow, but I keep going.",2,79,0,1,0
Stressed about interviews but hopeful.,1,33,0,1,0
I’ve written a note. I just want the pain to stop.,8,15,1,0,0
Being alone every day hurts more than my body does.,6,76,1,0,0
Just tired from school lately.,1,18,0,0,1
"Feeling lonely, but I think it'll get better.",2,34,0,0,1
I argued with my mom. Feeling down but it'll pass.,1,17,0,1,0
I miss my wife so much. It’s unbearable some days.,7,77,1,0,0
The silence is too loud. I cry most nights.,7,79,0,0,1
Wife left and I don't know who I am anymore.,6,59,1,0,0
Wife left and I don't know who I am anymore.,5,43,1,0,0
Just tired from school lately.,4,16,0,0,1
"Caring for my dad is draining, but I’ll manage.",2,55,0,0,1
"Caring for my dad is draining, but I’ll manage.",3,36,0,1,0
Empty nest and empty life.,6,50,0,0,1
"It’s tough, but I’ve survived worse.",2,63,0,0,1
"It’s tough, but I’ve survived worse.",3,63,0,1,0
I argued with my mom. Feeling down but it'll pass.,3,14,0,1,0
"Lonely, yes. But I enjoy gardening still.",4,77,1,0,0
Everything is falling apart. I’ve thought of how to end it.,8,20,1,0,0
I miss my wife so much. It’s unbearable some days.,6,65,1,0,0
"Caring for my dad is draining, but I’ll manage.",4,47,0,1,0
"Lonely, yes. But I enjoy gardening still.",2,64,0,1,0
"Caring for my dad is draining, but I’ll manage.",3,44,0,1,0
I have my will and pills. No more waiting.,9,61,0,1,0
Empty nest and empty life.,6,55,1,0,0
Saying goodbye doesn’t scare me. I'm at peace with my choice.,10,79,0,0,1
"The days are slow, but I keep going.",3,78,0,0,1
"It’s tough, but I’ve survived worse.",1,73,1,0,0
"The days are slow, but I keep going.",2,75,0,1,0
Worried about money after the layoff.,4,57,0,1,0
Breakups suck. I feel empty.,6,27,1,0,0
No one talks to me anymore. I don't think I can survive another week.,9,16,1,0,0
I argued with my mom. Feeling down but it'll pass.,3,15,0,0,1
I have my will and pills. No more waiting.,9,65,0,1,0
I argued with my mom. Feeling down but it'll pass.,4,15,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",1,37,0,1,0
Wife left and I don't know who I am anymore.,5,53,1,0,0
I miss my wife so much. It’s unbearable some days.,6,78,1,0,0
"No job, no partner, no reason to keep going.",10,27,1,0,0
Breakups suck. I feel empty.,6,31,1,0,0
"Health is failing, and so is everything else.",6,55,0,1,0
I have my will and pills. No more waiting.,9,74,0,1,0
Stressed about interviews but hopeful.,1,29,1,0,0
Trying to balance everything – it's tough but okay.,2,30,0,1,0
Just tired from school lately.,3,16,1,0,0
I miss my wife so much. It’s unbearable some days.,6,79,0,0,1
"Lonely, yes. But I enjoy gardening still.",2,64,1,0,0
"Feeling lonely, but I think it'll get better.",1,27,0,1,0
Stressed about interviews but hopeful.,2,22,1,0,0
"Caring for my dad is draining, but I’ll manage.",4,38,1,0,0
Another day of rejection letters. What's the point?,7,32,1,0,0
I argued with my mom. Feeling down but it'll pass.,4,17,0,0,1
Lost my job and can’t provide anymore. I’m done.,10,39,0,1,0
I’m a burden. My family would be better without me.,10,60,0,1,0
Worried about money after the layoff.,1,46,0,0,1
I’m a burden. My family would be better without me.,10,38,0,1,0
Worried about money after the layoff.,2,36,0,0,1
I’m a burden. My family would be better without me.,10,44,0,0,1
No one talks to me anymore. I don't think I can survive another week.,10,16,0,0,1
Stressed about interviews but hopeful.,2,34,1,0,0
"Feeling lonely, but I think it'll get better.",3,20,0,1,0
Crippling debt and no support system. Feeling trapped.,6,33,0,0,1
Stressed about interviews but hopeful.,3,23,0,0,1
I miss my wife so much. It’s unbearable some days.,6,76,0,1,0
I’ve written a note. I just want the pain to stop.,10,18,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",2,17,0,0,1
"No job, no partner, no reason to keep going.",9,34,0,0,1
Wife left and I don't know who I am anymore.,7,59,0,1,0
I wish I could just disappear from all this stress.,5,15,0,1,0
Everyone else has friends. Why am I always alone?,5,17,0,0,1
Wife left and I don't know who I am anymore.,5,50,0,1,0
Just tired from school lately.,2,17,0,1,0
"The days are slow, but I keep going.",2,70,0,0,1
Wife left and I don't know who I am anymore.,5,42,0,0,1
I’ve written a note. I just want the pain to stop.,10,19,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",1,16,0,1,0
No one talks to me anymore. I don't think I can survive another week.,10,14,1,0,0
There’s nothing left but pain. I’m ready to go.,10,69,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",2,15,0,1,0
"The days are slow, but I keep going.",1,75,0,0,1
I wish I could just disappear from all this stress.,7,19,1,0,0
"It’s tough, but I’ve survived worse.",1,77,1,0,0
I argued with my mom. Feeling down but it'll pass.,2,16,1,0,0
"Caring for my dad is draining, but I’ll manage.",3,45,1,0,0
It's like I don’t matter at all in my family.,5,16,0,1,0
They keep calling me names at school. I'm done pretending to be okay.,8,19,0,1,0
Breakups suck. I feel empty.,7,34,1,0,0
Stressed about interviews but hopeful.,3,29,0,0,1
Stressed about interviews but hopeful.,1,20,0,0,1
Worried about money after the layoff.,4,58,0,1,0
I wish I could just disappear from all this stress.,6,17,0,0,1
Just tired from school lately.,1,19,0,0,1
"The days are slow, but I keep going.",3,75,0,0,1
Breakups suck. I feel empty.,7,28,1,0,0
"Caring for my dad is draining, but I’ll manage.",2,40,1,0,0
Trying to balance everything – it's tough but okay.,1,29,0,1,0
"Caring for my dad is draining, but I’ll manage.",2,42,1,0,0
"Lonely, yes. But I enjoy gardening still.",3,74,0,0,1
I argued with my mom. Feeling down but it'll pass.,2,17,0,0,1
Wife left and I don't know who I am anymore.,6,54,0,0,1
Another day of rejection letters. What's the point?,5,26,0,0,1
Worried about money after the layoff.,1,59,1,0,0
I miss my wife so much. It’s unbearable some days.,7,74,0,1,0
They keep calling me names at school. I'm done pretending to be okay.,8,16,1,0,0
"It’s tough, but I’ve survived worse.",4,73,0,1,0
Crippling debt and no support system. Feeling trapped.,7,26,0,0,1
Worried about money after the layoff.,3,56,1,0,0
"The days are slow, but I keep going.",2,80,1,0,0
I argued with my mom. Feeling down but it'll pass.,3,15,0,0,1
It's like I don’t matter at all in my family.,5,16,0,1,0
Breakups suck. I feel empty.,6,20,0,1,0
I have my will and pills. No more waiting.,8,67,1,0,0
Wife left and I don't know who I am anymore.,6,59,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",1,50,1,0,0
"Health is failing, and so is everything else.",6,48,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",1,44,0,0,1
Just tired from school lately.,3,18,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",2,40,0,0,1
"It’s tough, but I’ve survived worse.",1,74,0,1,0
There’s nothing left but pain. I’m ready to go.,9,79,0,1,0
"Lonely, yes. But I enjoy gardening still.",2,73,1,0,0
Lost my job and can’t provide anymore. I’m done.,10,53,0,1,0
Worried about money after the layoff.,2,41,0,1,0
Crippling debt and no support system. Feeling trapped.,5,32,0,1,0
The silence is too loud. I cry most nights.,6,71,0,1,0
Stressed about interviews but hopeful.,2,31,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",2,37,1,0,0
I wish I could just disappear from all this stress.,5,18,0,0,1
No one talks to me anymore. I don't think I can survive another week.,9,14,0,1,0
Worried about money after the layoff.,1,44,0,1,0
"Health is failing, and so is everything else.",5,57,0,1,0
"Health is failing, and so is everything else.",6,37,0,1,0
Just tired from school lately.,1,17,0,1,0
"The days are slow, but I keep going.",1,67,0,1,0
Worried about money after the layoff.,4,49,0,0,1
"No job, no partner, no reason to keep going.",8,20,1,0,0
Stressed about interviews but hopeful.,1,30,0,1,0
The silence is too loud. I cry most nights.,5,67,1,0,0
Stressed about interviews but hopeful.,4,21,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",4,50,1,0,0
Being alone every day hurts more than my body does.,5,70,0,0,1
I miss my wife so much. It’s unbearable some days.,6,72,0,1,0
Wife left and I don't know who I am anymore.,5,44,0,1,0
"Caring for my dad is draining, but I’ll manage.",2,42,0,1,0
Breakups suck. I feel empty.,5,22,0,0,1
"It’s tough, but I’ve survived worse.",1,78,0,1,0
I’m alone in a new city and I don’t think I’ll make it.,8,20,0,0,1
Being alone every day hurts more than my body does.,5,65,1,0,0
I miss my wife so much. It’s unbearable some days.,5,74,1,0,0
I wish I could just disappear from all this stress.,7,18,1,0,0
I’m alone in a new city and I don’t think I’ll make it.,8,25,0,0,1
"Feeling lonely, but I think it'll get better.",2,29,0,0,1
Worried about money after the layoff.,4,43,0,1,0
"Feeling lonely, but I think it'll get better.",1,30,0,0,1
Lost my job and can’t provide anymore. I’m done.,8,36,0,1,0
Just tired from school lately.,4,14,1,0,0
Worried about money after the layoff.,3,55,0,0,1
Everything is falling apart. I’ve thought of how to end it.,8,34,1,0,0
Saying goodbye doesn’t scare me. I'm at peace with my choice.,10,72,1,0,0
I argued with my mom. Feeling down but it'll pass.,1,14,0,0,1
I argued with my mom. Feeling down but it'll pass.,3,16,0,1,0
Everyone else has friends. Why am I always alone?,5,19,0,0,1
"Caring for my dad is draining, but I’ll manage.",3,55,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",4,15,0,1,0
I argued with my mom. Feeling down but it'll pass.,4,15,0,0,1
There’s nothing left but pain. I’m ready to go.,9,68,0,1,0
"Feeling lonely, but I think it'll get better.",1,21,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",3,60,0,1,0
I argued with my mom. Feeling down but it'll pass.,3,17,0,1,0
Worried about money after the layoff.,4,44,0,1,0
"Caring for my dad is draining, but I’ll manage.",3,46,1,0,0
It's like I don’t matter at all in my family.,5,19,0,1,0
Another day of rejection letters. What's the point?,5,28,0,0,1
"The days are slow, but I keep going.",3,78,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",4,15,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",1,18,0,1,0
"Lonely, yes. But I enjoy gardening still.",3,70,1,0,0
They keep calling me names at school. I'm done pretending to be okay.,8,18,1,0,0
Trying to balance everything – it's tough but okay.,3,22,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",1,16,0,0,1
I’m a burden. My family would be better without me.,9,39,0,0,1
"It’s tough, but I’ve survived worse.",2,66,0,0,1
"It’s tough, but I’ve survived worse.",2,71,1,0,0
"Health is failing, and so is everything else.",5,45,0,0,1
"Feeling lonely, but I think it'll get better.",2,22,1,0,0
Everything is falling apart. I’ve thought of how to end it.,8,32,1,0,0
Just tired from school lately.,4,14,0,0,1
Stressed about interviews but hopeful.,2,21,0,1,0
They keep calling me names at school. I'm done pretending to be okay.,10,19,0,0,1
Worried about money after the layoff.,3,55,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",3,53,0,0,1
Lost my job and can’t provide anymore. I’m done.,8,51,0,1,0
Stressed about interviews but hopeful.,2,31,0,1,0
